275244.0000000,-88.1776499,30.8123857, 0.0281163, 0.0195894 
273752.0000000,-88.1704347,30.7348110, 0.0186858, 0.0287139 
274336.0000000,-88.1373970,30.6821650, 0.0222500, 0.0122535 
273273.0000000,-88.1824705,30.6506917, 0.0167389, 0.0210310 
274625.0000000,-88.1613468,30.5340200, 0.0239838, 0.0351934 
275026.0000000,-88.2842941,30.6773134, 0.0177817, 0.0258963 
272923.0000000,-88.1114049,30.4905389, 0.0246463, 0.0219007 
107033.0000000,-88.1028558,30.7245952, 0.0175891, 0.0147733 
272882.0000000,-88.0944728,30.5436848, 0.0278315, 0.0424428 
275689.0000000,-88.0484646,30.6778119, 0.0129254, 0.0131159 
272924.0000000,-88.1922414,30.5371227, 0.0329109, 0.0174289 
276544.0000000,-88.1297982,30.6079732, 0.0373393, 0.0290184 
275788.0000000,-88.2076659,30.7944588, 0.0321277, 0.0196663 
274109.0000000,-88.2288313,30.5098587, 0.0532755, 0.0309844 
274364.0000000,-88.0919178,30.5865300, 0.0338326, 0.0427950 
273508.0000000,-88.0753083,30.5796927, 0.0247690, 0.0291203 
106170.0000000,-88.1305452,30.7122028, 0.0202168, 0.0148201 
274480.0000000,-88.0887025,30.6072320, 0.0295131, 0.0142030 
274933.0000000,-88.0583699,30.6998121, 0.0134561, 0.0195324 
276280.0000000,-88.1610729,30.6831570, 0.0253421, 0.0142815 
273170.0000000,-88.2223058,30.5496598, 0.0401254, 0.0280118 
276235.0000000,-88.1752420,30.6164464, 0.0312392, 0.0182947 
276286.0000000,-88.1379319,30.5899899, 0.0335450, 0.0328647 
274383.0000000,-88.0732361,30.6938483, 0.0162764, 0.0144468 
276001.0000000,-88.2167969,30.7675884, 0.0182176, 0.0261723 
275172.0000000,-88.2106228,30.8118951, 0.0379292, 0.0208340 
274930.0000000,-88.1792801,30.7138992, 0.0232657, 0.0177339 
275387.0000000,-88.1485228,30.6360398, 0.0172749, 0.0339808 
276022.0000000,-88.1801430,30.6831131, 0.0210691, 0.0142175 
274932.0000000,-88.1992297,30.6504795, 0.0172540, 0.0214467 
273428.0000000,-88.2738459,30.5509777, 0.0216276, 0.0326802 
274442.0000000,-88.0807030,30.6520975, 0.0173139, 0.0241679 
273466.0000000,-88.1971806,30.6021245, 0.0210504, 0.0264984 
273247.0000000,-88.2522766,30.5763124, 0.0215112, 0.0268076 
272886.0000000,-88.0687404,30.6018111, 0.0208917, 0.0191806 
273807.0000000,-88.1930422,30.7576386, 0.0315364, 0.0292837 
276360.0000000,-88.2712636,30.5795994, 0.0261041, 0.0258244 
275930.0000000,-88.0607097,30.6792599, 0.0155883, 0.0140062 
272930.0000000,-88.2334306,30.5810247, 0.0164261, 0.0160532 
274134.0000000,-88.2286161,30.5643760, 0.0275105, 0.0323405 
276139.0000000,-88.0996558,30.6478430, 0.0127372, 0.0313312 
274362.0000000,-88.2445397,30.8055554, 0.0299047, 0.0301899 
274567.0000000,-88.1911845,30.7646229, 0.0329853, 0.0400194 
272728.0000000,-88.1373685,30.6540410, 0.0299680, 0.0319230 
276187.0000000,-88.0666284,30.6555474, 0.0163783, 0.0116345 
275853.0000000,-88.1076289,30.6226966, 0.0441293, 0.0275200 
274403.0000000,-88.1710920,30.6541559, 0.0201713, 0.0210370 
273315.0000000,-88.1353935,30.6986212, 0.0261227, 0.0263675 
275036.0000000,-88.2005310,30.7363626, 0.0415068, 0.0271930 
274723.0000000,-88.0155600,30.7667193, 0.1207841, 0.1549554 
273909.0000000,-88.2563063,30.5193932, 0.0282187, 0.0325213 
275146.0000000,-88.2604894,30.7512407, 0.0322253, 0.0255444 
273928.0000000,-88.0696486,30.7221313, 0.0218888, 0.0179560 
272952.0000000,-88.1890915,30.5115538, 0.0387640, 0.0341858 
275045.0000000,-88.1863227,30.5678472, 0.0318408, 0.0261682 
274493.0000000,-88.2634407,30.6787591, 0.0255528, 0.0155861 
274699.0000000,-88.1123016,30.7081966, 0.0200612, 0.0228325 
272788.0000000,-88.1469082,30.5089611, 0.0464968, 0.0149437 
273845.0000000,-88.2581544,30.6034748, 0.0331319, 0.0292781 
273468.0000000,-88.2162314,30.6276868, 0.0170607, 0.0246266 
273901.0000000,-88.1514780,30.6560631, 0.0231853, 0.0152064 
274536.0000000,-88.1993320,30.6255409, 0.0170493, 0.0301436 
275229.0000000,-88.1824076,30.6345829, 0.0169108, 0.0181089 
273297.0000000,-88.1994564,30.7192781, 0.0173107, 0.0212227 
273717.0000000,-88.2166102,30.7239138, 0.0178008, 0.0318588 
275330.0000000,-88.2116871,30.7816632, 0.0282491, 0.0191264 
272823.0000000,-88.1445928,30.5654324, 0.0419199, 0.0260243 
275258.0000000,-88.2630135,30.7243104, 0.0263017, 0.0286599 
275737.0000000,-88.1991750,30.6735615, 0.0171492, 0.0249047 
275624.0000000,-88.2519167,30.7680643, 0.0185706, 0.0209364 
273117.0000000,-88.2848745,30.7525439, 0.0169984, 0.0230719 
273851.0000000,-88.0815586,30.7117460, 0.0282184, 0.0213487 
273146.0000000,-88.0888438,30.7057777, 0.0221528, 0.0182738 
274029.0000000,-88.2072070,30.5692480, 0.0348303, 0.0192743 
275422.0000000,-88.1149983,30.6974890, 0.0225472, 0.0189235 
276024.0000000,-88.2838508,30.6284469, 0.0170124, 0.0207525 
275770.0000000,-88.2164864,30.6032404, 0.0176025, 0.0286868 
274185.0000000,-88.2381259,30.6720773, 0.0254469, 0.0220424 
275214.0000000,-88.0924877,30.6503190, 0.0092585, 0.0277249 
273772.0000000,-88.2195419,30.5250010, 0.0456408, 0.0380424 
272947.0000000,-88.1799151,30.6697182, 0.0214518, 0.0171508 
274204.0000000,-88.1554407,30.5750654, 0.0348293, 0.0406425 
273359.0000000,-88.2617217,30.6290225, 0.0275005, 0.0219445 
276526.0000000,-88.2340999,30.7763202, 0.0171725, 0.0282805 
272850.0000000,-88.0634867,30.6670462, 0.0171188, 0.0136417 
273073.0000000,-88.1162410,30.6689746, 0.0218743, 0.0149283 
273433.0000000,-88.1138712,30.6829510, 0.0266402, 0.0135425 
274273.0000000,-88.2128594,30.5806968, 0.0251896, 0.0164336 
275248.0000000,-88.0734099,30.6252611, 0.0314163, 0.0355133 
275201.0000000,-88.1053918,30.5992196, 0.0195308, 0.0302278 
276560.0000000,-88.2163536,30.6742045, 0.0181548, 0.0260578 
273826.0000000,-88.2423390,30.7094595, 0.0339212, 0.0307149 
276522.0000000,-88.2331868,30.6058059, 0.0169138, 0.0338127 
276583.0000000,-88.1289350,30.6345168, 0.0221163, 0.0353215 
272742.0000000,-88.2753318,30.6412854, 0.0340504, 0.0268085 
274919.0000000,-88.0529618,30.7049555, 0.0125244, 0.0144454 
275221.0000000,-88.1183062,30.5736513, 0.0328482, 0.0452986 
267875.0000000,-88.0744879,30.6779560, 0.0140341, 0.0081779 
272996.0000000,-88.1382959,30.6687138, 0.0241613, 0.0149318 
105745.0000000,-88.1105393,30.6390195, 0.0164508, 0.0253671 
274454.0000000,-88.0781812,30.6683055, 0.0193546, 0.0138817 
274970.0000000,-88.0921552,30.6978155, 0.0248612, 0.0236847 
273990.0000000,-88.2164853,30.6886003, 0.0178776, 0.0110036 
105508.0000000,-88.1141767,30.6524924, 0.0164157, 0.0220543 
276287.0000000,-88.2394417,30.6291150, 0.0296058, 0.0221296 
272754.0000000,-88.1023466,30.5578760, 0.0293074, 0.0334484 
276443.0000000,-88.2680003,30.8147282, 0.0170588, 0.0297856 
276028.0000000,-88.1873096,30.5789782, 0.0355350, 0.0204484 
274345.0000000,-88.1473321,30.7438599, 0.0276870, 0.0107327 
274844.0000000,-88.0525156,30.6662411, 0.0118474, 0.0120315 
274951.0000000,-88.2510691,30.7871191, 0.0168999, 0.0256397 
273195.0000000,-88.0475765,30.6915110, 0.0184428, 0.0163561 
273605.0000000,-88.1860964,30.7893971, 0.0229324, 0.0303861 
272976.0000000,-88.2423994,30.7412065, 0.0339962, 0.0327791 
272959.0000000,-88.2680230,30.7892183, 0.0170714, 0.0214413 
276284.0000000,-88.1497835,30.6213135, 0.0251088, 0.0335320 
275165.0000000,-88.0941711,30.6700448, 0.0257496, 0.0153117 
105758.0000000,-88.1102187,30.7294797, 0.0204362, 0.0222159 
276554.0000000,-88.2764197,30.7360022, 0.0338450, 0.0221103 
276238.0000000,-88.0931763,30.6771592, 0.0247042, 0.0217390 
276451.0000000,-92.3572790,34.7657080, 0.0333361, 0.0269740 
274145.0000000,-92.3774523,34.7289149, 0.0485608, 0.0386845 
275222.0000000,-92.4324014,34.7639830, 0.0528530, 0.0408120 
267896.0000000,-92.2844704,34.7135587, 0.0360430, 0.0234425 
273009.0000000,-92.3508967,34.7316850, 0.0188855, 0.0284788 
273503.0000000,-92.2810747,34.7384650, 0.0385223, 0.0291440 
273957.0000000,-92.3300304,34.7730940, 0.0310610, 0.0225100 
267898.0000000,-92.3216661,34.6763453, 0.0479357, 0.0629366 
274489.0000000,-92.3299939,34.7484315, 0.0229040, 0.0075790 
273237.0000000,-92.4030431,34.6518262, 0.0841897, 0.0512563 
273559.0000000,-92.2367864,34.7263865, 0.0775810, 0.0430990 
275915.0000000,-92.4009809,34.7578585, 0.0211580, 0.0297350 
267895.0000000,-92.4233639,34.6634807, 0.0424020, 0.0453154 
274016.0000000,-92.3177063,34.7583300, 0.0470131, 0.0149060 
273032.0000000,-92.3571944,34.7490735, 0.0319630, 0.0084090 
109943.0000000,-92.3307773,34.7263996, 0.0262572, 0.0376609 
275975.0000000,-92.3792509,34.7577060, 0.0247680, 0.0218220 
276042.0000000,-92.3746355,34.6961749, 0.0649438, 0.0437304 
273129.0000000,-92.3043254,34.7492005, 0.0289350, 0.0114470 
267897.0000000,-92.3513569,34.6405225, 0.0252100, 0.0291310 
272712.0000000,-92.3757125,34.6847451, 0.0631652, 0.0456979 
267899.0000000,-92.3388520,34.6933563, 0.0300198, 0.0289146 
267892.0000000,-92.3535019,34.6668480, 0.0193600, 0.0244000 
276529.0000000,-92.3814021,34.7724875, 0.0205476, 0.0315810 
275573.0000000,-92.3135390,34.7291891, 0.0317835, 0.0323041 
275186.0000000,-92.4161289,34.7917525, 0.0714100, 0.0462710 
272960.0000000,-92.3211521,34.7136775, 0.0453650, 0.0119045 
267891.0000000,-92.2964239,34.7342531, 0.0157740, 0.0192602 
274742.0000000,-111.8582508,33.6493400, 0.2047230, 0.1923999 
275743.0000000,-110.8623075,32.2325699, 0.0087960, 0.0073569 
272736.0000000,-111.9305834,33.3983830, 0.0086410, 0.0036780 
274823.0000000,-111.9222039,33.4476435, 0.0086360, 0.0073050 
274824.0000000,-111.9289064,33.4402070, 0.0051830, 0.0075660 
275439.0000000,-110.7912836,32.1841561, 0.0372673, 0.0154709 
111950.0000000,-111.0172743,32.2856591, 0.0616444, 0.0706398 
272858.0000000,-110.9804407,32.2403649, 0.0050144, 0.0091045 
274822.0000000,-111.9284324,33.4476073, 0.0038830, 0.0073355 
273229.0000000,-110.9455885,32.1559107, 0.0211013, 0.0146647 
274564.0000000,-110.8711290,32.2325889, 0.0088591, 0.0073349 
275220.0000000,-110.9015436,32.1948710, 0.0182280, 0.0099227 
267973.0000000,-111.9285236,33.3893001, 0.0044253, 0.0072899 
275959.0000000,-111.8247945,33.4069529, 0.0734110, 0.0573838 
274525.0000000,-110.9012667,32.2434495, 0.0173838, 0.0145906 
267909.0000000,-111.9011554,33.3603165, 0.0141750, 0.0071670 
275176.0000000,-110.9501522,32.2245244, 0.0123744, 0.0065127 
273618.0000000,-110.9117433,32.2251929, 0.0043725, 0.0073028 
267977.0000000,-111.9350819,33.3892730, 0.0089880, 0.0072720 
267964.0000000,-111.9642218,33.3948435, 0.0070534, 0.0041089 
275381.0000000,-111.0071908,32.2447399, 0.0081441, 0.0044526 
267944.0000000,-111.9048289,33.3965980, 0.0085980, 0.0072800 
274755.0000000,-110.9504382,32.2395733, 0.0127299, 0.0073349 
275174.0000000,-110.9054264,32.2701421, 0.0088882, 0.0100559 
275253.0000000,-110.8794389,32.2180604, 0.0086138, 0.0074310 
276573.0000000,-111.6672618,33.3465094, 0.1732537, 0.1380768 
274549.0000000,-110.9820951,32.2556296, 0.0088802, 0.0109072 
274551.0000000,-110.9181873,32.2324021, 0.0171625, 0.0076503 
272857.0000000,-110.9807646,32.2329775, 0.0079177, 0.0109322 
273833.0000000,-110.8883539,32.2543203, 0.0087364, 0.0072071 
274507.0000000,-110.7684014,32.1367411, 0.0429623, 0.0072120 
274208.0000000,-111.9478624,33.3893115, 0.0093570, 0.0074250 
274915.0000000,-111.8981679,33.3746225, 0.0091840, 0.0078029 
267936.0000000,-111.9216539,33.4128990, 0.0092300, 0.0038960 
267906.0000000,-111.9305804,33.4038235, 0.0086630, 0.0073630 
267916.0000000,-111.9210364,33.3893230, 0.0109690, 0.0072580 
272846.0000000,-110.9748248,32.2538885, 0.0058547, 0.0073850 
274529.0000000,-110.9996201,32.1411132, 0.0277021, 0.0442016 
267908.0000000,-112.0024155,33.5014954, 0.1262491, 0.1300271 
275892.0000000,-110.8968231,32.2578674, 0.0088151, 0.0145456 
273027.0000000,-111.9306059,33.3947281, 0.0086300, 0.0036823 
272864.0000000,-111.9525129,33.3828275, 0.0181280, 0.0092570 
267981.0000000,-111.9330880,33.4129765, 0.0136782, 0.0040510 
274421.0000000,-111.9499977,33.4109986, 0.0043515, 0.0072772 
274105.0000000,-111.0182848,32.2489186, 0.0042753, 0.0035042 
273020.0000000,-110.9498147,32.1705224, 0.0129572, 0.0146507 
276487.0000000,-111.9308419,33.4547830, 0.0088620, 0.0074020 
275008.0000000,-111.9502254,33.3709395, 0.0087290, 0.0145690 
272861.0000000,-110.9740927,32.2100640, 0.0113148, 0.0068211 
273157.0000000,-110.9396832,32.2464990, 0.0086478, 0.0077245 
276015.0000000,-110.9399842,32.1846133, 0.0070485, 0.0094150 
273676.0000000,-110.9622637,32.1705184, 0.0122572, 0.0147689 
274917.0000000,-111.8983345,33.3672852, 0.0084933, 0.0069603 
275454.0000000,-111.9261108,33.5077923, 0.0692190, 0.1198955 
275342.0000000,-110.9395585,32.2612279, 0.0085827, 0.0073819 
276214.0000000,-110.9354274,32.2431986, 0.0173417, 0.0143613 
267971.0000000,-112.0429182,33.3800854, 0.1495636, 0.1092692 
267932.0000000,-111.9564914,33.4109885, 0.0086790, 0.0072089 
276589.0000000,-111.0393721,32.2087025, 0.0383198, 0.0332333 
274949.0000000,-110.9182459,32.2433103, 0.0172135, 0.0146107 
275903.0000000,-110.9728940,32.1793725, 0.0093138, 0.0181559 
275303.0000000,-111.0000262,32.1862622, 0.0251393, 0.0269720 
273652.0000000,-112.1947252,33.4201184, 0.1897697, 0.0860632 
112261.0000000,-112.1688482,33.3633143, 0.1053764, 0.1100467 
274882.0000000,-110.8795090,32.2644333, 0.0261858, 0.0132334 
275757.0000000,-110.8965758,32.2116919, 0.0086008, 0.0095101 
272762.0000000,-110.9052767,32.2034151, 0.0088271, 0.0073539 
267923.0000000,-111.9387653,33.3455010, 0.0034528, 0.0074740 
275263.0000000,-111.9209220,33.3965763, 0.0107779, 0.0072845 
275242.0000000,-110.9816379,32.1704858, 0.0083784, 0.0147919 
274918.0000000,-111.9068395,33.3672777, 0.0088409, 0.0070654 
267927.0000000,-111.8846314,33.4184610, 0.0146930, 0.0074860 
267980.0000000,-111.9133884,33.4166100, 0.0086410, 0.0035660 
274104.0000000,-110.9628010,32.2225440, 0.0067460, 0.0050375 
273518.0000000,-111.9434819,33.3309470, 0.0044620, 0.0073460 
