"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,0.838926174496644,0.842754367934224,0.850340136054422,0.818639798488665,0.850383743240886,0.925925925925926,0.969890510948905,0.842754367934224,0.837172440867602,0.814238492199554,0.907056529436037,0.808351177730193,0.796920289855072,0.812732465462274,0.788724013626581,0.818478260869565,0.838129496402878,0.856115107913669,0.828069338422392,0.832514332514332,0.821793217237887,0.795652173913043,0.852606951871658,0.918634257599013,0.868478260869565,0.868331290639899,0.881997372528102,0.867759729685719,0.857333333333333,0.869779200121194,0.852704530087897,0.993408662900188,1,1.00236546422235,0.9975,0.916666666666667,0.917955267889861,0.945454545454545,0.952380952380952,0.982800982800983,0.950859950859951,0.927272727272727,0.90625,0.932937777029681,0.952380952380952,1.03333333333333,0.99735160000171,0.992017416545718,0.948632974316487,0.971891891891892,1.00933680456199,1.00511055486024,0.965250965250965,0.980115990057995,1.03635887748367,1.13332190668639,1.04353414823438,1.04,1.05693505914981,1.09113504556752,1.08333333333333,1.17272727272727,1.10979532163743,1.08839779005525,1.05694980694981
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,0.743825980782503,0.73190980267442,0.717073472927766,0.717073472927766,0.72671202277649,0.723639184699968,0.722222222222222,0.754442401960784,0.756705281827831,0.751619914698163,0.776436821504339,0.781543744164559,0.780208333333333,0.781556572923479,0.759734093067426,0.756073468601065,0.755097044159544,0.769677099466289,0.769157387748945,0.743685687558466,0.739503816793893,0.759478224927006,0.757575757575758,0.743685687558466,0.755813953488372,0.757720195279776,0.75,0.7398753894081,0.75,0.757864632983794,0.759878419452888,0.767989496979064,0.761860465116279,0.759734093067426,0.758292468541821,0.777777777777778,0.777871226988132,0.776053215077605,0.780532598714417,0.778325123152709,0.770158838395377,0.772002263162579,0.768608414239482,0.772357723577236,0.781800391389432,0.778816199376947,0.798286604361371,0.789457070707071,0.815247764530551,0.813678531050634,0.820016820857864,0.825942350332594,0.823863636363636,0.82194022861075,0.845777078209305,0.847609300637251,0.836837678721615,0.825942350332594,0.899321266968326,0.90631465759859,0.871578947368421,0.885296381832179,0.910210479175996,0.890547263681592,0.884410657021404,0.928098150575215,0.945744680851064,0.903007911628601,0.91705069124424,0.949363803044026
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76801037397541,0.8,0.79309905780494,0.805409663865546,0.802385470317159,0.773213795143805,0.780432469040248,0.79520697167756,0.716074409730503,0.774022785371452,0.721111111111111,0.767578125,0.788854368932039,0.822122908390514,0.830708661417323,0.848359143949678
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01815721033915,5,4.95484002537841,4.94623655913978,4.94811320754717,4.89098128214032,4.96445497630332,5,5.07201646090535,5.08923671602787,5,5,4.98522895125554,4.98431543298417,5,4.94623655913978,5,4.98037037130455,5.08799313893654,5.10540511952613,5.07368421052632,5,5.00373412994772,4.95454545454545
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,1.55743024010383,1.53958944281525,1.55,1.55,1.52429922591213,1.62733324190389,1.60470879801735,1.54347826086957,1.63092046470063,1.55675675675676,1.55,1.5638963360143,1.5927750410509,1.62054054054054,1.61576354679803,1.60357142857143,1.63542873460064,1.62054054054054,1.6432153315206,1.65779118447272,1.70612813370474,1.70612813370474,1.70056406685237,1.76411290322581,1.73410404624277,1.71020692399522,1.73410404624277,1.72068965517241,1.68181818181818,1.66163141993958,1.70857142857143,1.70648464163823,1.67421836834392,1.72602204648934,1.68589174800355,1.66666666666667,1.695,1.69230769230769,1.8107476635514,1.92857142857143,1.91569282136895,1.89873417721519,1.91569282136895,2.10819411296738,1.89393939393939,1.94117647058824,1.90957446808511,1.78125,1.84287439613527,1.87368421052632,1.86385737439222,1.88095238095238,1.90618465940354,1.87960869179661,1.89873417721519,2.04325272428721,2.04052545155993,2.06853435114504,1.99665507830268,2.00333889816361,2.09183673469388,2.03813543599258,2.08471014492754,2.05665024630542,2.00729927007299,2
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",6,,,,,,,,,,,,,,,,,0.698174006444683,0.688509021842355,0.674915635545557,0.66735112936345,0.66994633273703,0.653782894736842,0.652400835073069,0.651041666666667,0.667789001122334,0.66735112936345,0.676355678642961,0.66735112936345,0.66735112936345,0.664284334293885,0.672199041559944,0.651709401709402,0.65066369047619,0.658027509192428,0.652400835073069,0.66413457103321,0.667570065242892,0.676091220371663,0.666071428571429,0.664944546194546,0.661448890615557,0.651444547996272,0.65320197044335,0.616815947172125,0.620851738968926,0.636288998357964,0.642538989009632,0.649702410265791,0.663542714972604,0.661111111111111,0.661111111111111,0.663990254659269,0.66510172143975,0.649350649350649,0.661111111111111,0.664715719063545,0.666324435318275,0.66735112936345,0.66735112936345,0.666324435318275,0.664217171717172,0.673148148148148,0.671296296296296,0.682339449541284,0.677453027139875,0.676716997207365,0.698974836905871,0.704592901878914,0.702067369093231,0.698974836905871,0.694444444444444,0.692663086400253,0.724835650393361,0.71771978021978,0.713775687913619,0.742521367521368,0.745485678704857
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",7,,,,,,,,0.970574817518248,0.895061728395062,0.882636326363264,0.920810313075506,0.920810313075506,0.84985835694051,0.864197530864197,0.84985835694051,0.871670341457601,0.885431078214352,0.86734693877551,0.840723981900452,0.841148560126662,0.824742268041237,0.822640148392416,0.826102941176471,0.820280296784831,0.82132834424696,0.866801039190122,0.849143948624226,0.847255369928401,0.831302717900656,0.860576923076923,0.856190476190476,0.832,0.851668278529981,0.851065542106619,0.854706216615524,0.858310988212949,0.857758620689655,0.851851851851852,0.855536332179931,0.849443969204448,0.843170320404722,0.848046135199102,0.849443969204448,0.877697841726619,0.826446280991736,0.774166666666667,0.870236869207003,0.85,0.876567020250723,0.882285445697854,0.886858012831316,0.917431192660551,0.919117647058823,0.930465808099936,0.956442831215971,0.934171927644527,0.902217741935484,0.909159576315333,0.931151241534989,0.950757575757576,0.957357859531773,0.946969696969697,0.99104913612304,0.976042590949423,0.967532467532468,0.983606557377049,0.980810412902362,0.984375,0.985608552631579,0.9740777666999,1.03806629304466,1.03755575534017,1.05477855477855,1.07742627111228,1.07792946530148,1.02138157894737,0.986486486486487
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",8,,,,,,,,,,,,,,,,0.781437628028537,0.815523908587753,0.783681875826282,0.779014206868357,0.778388278388278,0.754527162977867,0.745482218133994,0.776949241234955,0.728340915700694,0.760151085930123,0.762066045723963,0.760151085930123,0.744060475161987,0.757090336134454,0.773955773955774,0.79864472410455,0.826446280991736,0.811560693641619,0.807646356033453,0.798329355608592,0.78109799161333,0.8171875,0.811123986095017,0.81603120015949,0.8178570708293,0.833333333333333,0.810835151418928,0.811196487376509,0.8147512864494,0.813802083333333,0.792233560090703,0.819,0.826709874062165,0.81959706959707,0.831579374299551,0.833333333333333,0.847537878787879,0.855439244663383,0.845238095238095,0.845238095238095,0.845779220779221,0.839285714285714,0.848007414272475,0.855988054783235,0.851203296392504,0.867802254565995,0.88451511991658,0.866543095458758,0.878155154554871,0.92468184968185,0.931531531531532,0.917832167832168,0.912612612612613,0.935,0.987535953978907,0.931914414414414,0.943396226415094,0.962598333566075,1.01739130434783,1.02047888596561,1.00273473108478,0.950866515370332
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",9,,,,,,,,0.761554621848739,0.772994129158513,0.747311827956989,0.759548611111111,0.758562184343434,0.711689598361386,0.703463203463203,0.767374517374517,0.703463203463203,0.708098624065011,0.722394220846233,0.722222222222222,0.727966101694915,0.707154742096506,0.672675949569103,0.657142857142857,0.657142857142857,0.6875,0.698888888888889,0.705882352941177,0.697091273821464,0.709454658495426,0.705882352941177,0.712890625,0.71875,0.714285714285714,0.714285714285714,0.692640692640693,0.692307692307692,0.720588235294118,0.721810403253135,0.733333333333333,0.720108695652174,0.721111111111111,0.741176470588235,0.741176470588235,0.739171374764595,0.738104205900816,0.734041897720271,0.722222222222222,0.722222222222222,0.722222222222222,0.726666666666667,0.733418367346939,0.779166666666667,0.778186274509804,0.759222661396574,0.767708333333333,0.757433712121212,0.771604938271605,0.779569892473118,0.780699099719225,0.74875,0.744147143774069,0.775775775775776,0.79319152794199,0.800800800800801,0.785582255083179,0.809411764705882,0.811478758169935,0.821131314210899,0.815942028985507,0.866228070175439,0.827171903881701,0.85904273562903,0.861486486486487,0.883076923076923,0.889887551472917,0.886400156514934,0.884571428571429
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",10,,,,,,,,,,,,,,,,,,,,0.890625,0.881677414634656,0.860254223764786,0.850178359096314,0.847339313788958,0.860387801109451,0.87588422183806,0.87719298245614,0.878967553946914,0.913617886178862,0.926099158091674,0.914340712223292,0.918552036199095,0.917301274976017,0.919117647058823,0.936750272628135,0.975942958541392,0.942761904761905,0.951271186440678,0.945209064311563,0.942629482071713,0.95243757431629,0.962857142857143,0.950234046358285,0.99647483289114,0.983504494244926,1.01658073096601,1.03618421052632,1.03118434019449,1.0285414325709,1.0331715210356,1.02107111501317,1.00864553314121,1.01892853944658,1.02346278317152,1.03971632093541,1.05769230769231,1.05769230769231,1.05369976211343,1.03058710421135,1.03479853479853,1.03796095444685,1.03712562623515,1.04971729476571,1.0573476702509,1.05720517282423,1.06481481481481,1.08005952380952,1.09451219512195,1.10310410594891,1.10197368421053,1.14327333197928,1.133,1.13553113553114,1.15438786565547,1.1694969446668,1.17028921998247,1.1980198019802
