"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,0.862311179728908,0.789938217122683,0.814176245210728,0.890045154039734,0.861231101511879,0.848725775342236,0.832172701949861,0.843797083953321,0.815418828762046,0.799598618669656,0.842293906810036,0.893967052637431,0.767134930248916,0.766326361596724,0.774052375809935,0.760851760851761,0.798403193612774,0.847553566538883,0.859598853868195,0.825726141078838,0.825726141078838,0.8008356545961,0.819672131147541,0.84795910611128,0.833831419072087,0.821089023336214,0.793460925039872,0.793460925039872,0.869793878742833,0.860367892976589,0.889248181083266,0.873943638786905,0.911604599104599,0.876095118898623,0.895135418021466,0.917832167832168,0.877090301003345,0.900486548111709,0.905594405594406,0.946670968358666,1.00190839694656,1.01039260969977,1.01570366467627,1.02678571428571,0.977567014266522,0.935340572556762,0.93649948039901,0.935340572556762,0.996719518862767,1.04292444824305,1.02639990000714,1.00227790432802,1.00258301659885,0.935897435897436,1.01948630337013,1.06655290102389,1.01694915254237,1.04407007150052,1.05,1.06679035250464,1.10479797979798,1.08304651756589,1.19144831637238,1.13371427954761,1.11257826764826,1.05485232067511
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,0.773909852109613,0.772607764877617,0.760122230710466,0.74218022948725,0.740264054653362,0.740866035182679,0.749293119698398,0.731638418079096,0.728210917701325,0.738396624472574,0.752436714708056,0.747663551401869,0.740693681098449,0.740866035182679,0.739938080495356,0.739592559787422,0.738396624472574,0.736531986531986,0.729376257545272,0.734779566130161,0.747863247863248,0.754005655042413,0.753442154359116,0.755743651753325,0.764525993883792,0.756302521008403,0.747643905470183,0.748147884143611,0.752299605781866,0.753367003367003,0.749318801089918,0.749318801089918,0.751160092807425,0.750021719385539,0.744416873449132,0.757575757575758,0.755088640840446,0.760724980089615,0.766270118964311,0.766270118964311,0.765810276679842,0.766270340656844,0.777649769585253,0.762118940529735,0.749138471177945,0.767932686325743,0.773134328358209,0.786627335299902,0.798851021890238,0.805921052631579,0.808525033829499,0.804182345715381,0.7996632996633,0.799375028827084,0.798095834078312,0.815024805102764,0.828460038986355,0.834403080872914,0.831727681438664,0.81190798376184
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,0.615120274914089,0.614915826898106,0.620427881297447,0.64453125,0.631955484896661,0.629244130762673,0.625,0.619245502359319,0.606641123882503,0.619295958279009,0.614605929139552,0.613026819923372,0.613159528482685,0.609114811568799,0.608263198163734,0.614197530864197,0.61642849746298,0.62109375,0.636363636363636,0.636363636363636,0.62962962962963,0.647948164146868,0.617688936634609,0.615384615384615,0.62326679305602,0.634945170889194,0.632957295162492,0.627619047619048,0.641420131102294,0.661489886683663,0.627022653721683,0.633568075117371,0.631549888061959,0.634984025559105,0.631811661802371,0.625,0.629317407348553,0.625024391847064,0.617053103964099,0.620860927152318,0.619954273099969,0.626126126126126,0.628476084538376,0.629605014746252,0.633157748573374,0.633157748573374,0.635751682872102,0.637899495030847,0.641129032258065,0.6421647819063,0.640581717451524,0.6421647819063,0.643836181983321,0.646853146853147,0.662251655629139,0.683094198378041,0.665947256385998,0.669642857142857,0.680147058823529,0.683729272021639,0.671973028959443,0.682669390534559,0.67870036101083,0.658687830622244,0.667546444010427,0.67767612735917,0.673223743988653,0.678071928071928,0.684721945814788,0.679924242424242
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.116,5.51531699307141,5.62366357804704,5.54092276519722,5.46059828905068,5.51305738181493,5.54672788035206,5.31440073989446,5.39220753205128,5.43620812544547,5.43052236337633,5.37555228276878,5.39583333333333,5.32183908045977,5.38548752834467,5.26630760023938,5.30446927374302,5.52777777777778,5.53309752400202,5.62130177514793,5.43620812544547,5.43052236337633,5.35607420706164,5.33188325737697,5.18504901960784
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,1.85693586517197,1.83551687936686,1.77095631641086,1.86246041317666,1.95507487520799,1.91748983149332,1.88529022436853,1.81203833418237,1.78926441351889,1.82967398536261,1.8506682161534,1.75,1.73333333333333,1.74317257408483,1.78125771654529,1.82967398536261,1.75,1.75,1.82967398536261,1.79347826086957,1.73512747875354,1.80356554677207,1.90132717830352,1.83084366212691,1.87656380316931,1.91188694929343,1.9003807106599,1.8989083040479,1.88380281690141,1.93251533742331,1.86022203632667,1.87296416938111,1.91621029572837,1.9622457389453,2.05761316872428,1.96029165435018,1.96078431372549,1.96789228379078,1.99740137018663,1.96591691679985,2.05529665058731,1.98278568820737,1.97956577266922,2.07664609053498,2.09963901193895,2.04151177199504,2.0862064447539,2.08257918552036,2.05399061032864,2.05399061032864,2.24157034721655,2.3880657178474,2.28978457261988,2.28500207727462,2.1437578814628,2.05761316872428,2.30400913435229,2.33211678832117,2.48138957816377,2.48485366758656
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",6,,,,,,,,,,,,,,,,,,0.696564885496183,0.683728036669213,0.684380032206119,0.685963889288697,0.673141979806391,0.67440819481764,0.669409124906507,0.674198250728863,0.669756161956837,0.679347826086957,0.687547746371276,0.693527080581242,0.684380032206119,0.676127087097547,0.676425635370986,0.670640834575261,0.670168577570257,0.66815144766147,0.667556742323097,0.674603174603175,0.676905186695552,0.675675675675676,0.66747572815534,0.668960244648318,0.666212308888219,0.675687118108795,0.675675675675676,0.671607058864902,0.664684143519688,0.661948425730205,0.668449197860963,0.664885066303236,0.67090395480226,0.66747572815534,0.666666666666667,0.666144200626959,0.664715719063545,0.690345511839113,0.693527080581242,0.677966101694915,0.676545300592718,0.684380032206119,0.677966101694915,0.687547746371276,0.685255920550038,0.686747507263687,0.67483910085013,0.683728036669213,0.705779155574238,0.702997176488187,0.7007424383295,0.701010416356951,0.692245051365572,0.687547746371276,0.692182410423453,0.708233313030705,0.719987220978374,0.702662721893491,0.733394833948339,0.733146928374821
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,0.721947194719472,0.72992700729927,0.721055901886485,0.719895287958115,0.741198270537369,0.734709599228038,0.72463768115942,0.733333333333333,0.741343188481453,0.743749401856637,0.736124794745484,0.724242424242424,0.730423832720284,0.724242424242424,0.72448892855625,0.724043139089257,0.724340175953079,0.728565786904741,0.720164609053498,0.721003134796238,0.720480320213476,0.72265625,0.723094170403587,0.719874804381847,0.718050226994498,0.71488645920942,0.717228464419476,0.726552179656539,0.730423832720284,0.727173481540294,0.731334149326805,0.730207532667179,0.725661966587556,0.73336262811976,0.728890854931514,0.723970944309927,0.726527570789866,0.731512220368398,0.73015873015873,0.732847299675176,0.741065407956844,0.743557283329169,0.747126436781609,0.744203440538519,0.735345862482924,0.729736070381232,0.73940580360255,0.744203440538519,0.740662156042621,0.745927689162389,0.753110674525213,0.771117166212534,0.772212283840191,0.774102744546094,0.766947055912914,0.764609503003823,0.761298990114163,0.753288308932287,0.765445598687808,0.782472613458529,0.783699059561129,0.811965811965812,0.816869300911854,0.8193315266486,0.815699658703072,0.818018625682314
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",8,,,,0.875056428026726,0.867823765020027,0.934119960668633,0.887096774193548,0.854089700449443,0.841890327559595,0.831702544031311,0.870742717627786,0.868167202572347,0.858220649590484,0.849198396793587,0.854451761626983,0.869565217391304,0.863704412070238,0.845665961945032,0.844626729438893,0.839098775657162,0.823643410852713,0.826572860941154,0.820937278673186,0.813802083333333,0.809667673716012,0.847416316570271,0.859503136542985,0.865155131264916,0.867884060808503,0.859325270528326,0.835937612869387,0.853846153846154,0.865477338476374,0.859922178988327,0.864489795918367,0.876777251184834,0.881412050458719,0.868989547038328,0.876503237742831,0.864063079777366,0.869565217391304,0.867464625988696,0.857333830246106,0.856778988812994,0.844510680576254,0.844205679201842,0.848896434634975,0.863657115526762,0.864928909952607,0.877951079732304,0.901225666906993,0.892648378413024,0.928497591784806,0.928541359291808,0.910856904636526,0.89505368167581,0.875486381322957,0.865946542420015,0.875486381322957,0.866731047802994,0.92442949770536,0.929786066922655,0.951457533944892,0.951457533944892,0.945588235294118,0.956054116776822,0.955435516542876,0.944734447344473,0.929805223903269,0.964279468195644,0.987915407854985,0.961211407639979,0.964696223316913,0.985395879068606,0.987892129884425,0.954102322661645,0.991915422885572
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",9,,,,,,,0.801499355146345,0.76530612244898,0.776263547525956,0.780318202047174,0.771128932757557,0.761670761670762,0.776635894950207,0.771913468310524,0.786551511412708,0.777023351806323,0.774577921944215,0.776490714914039,0.771628994544037,0.740848343986055,0.719690345133703,0.713437987271948,0.72962962962963,0.757219810880261,0.757180363130259,0.754651964162646,0.759787657597877,0.771551724137931,0.777418324147296,0.763525305410122,0.777489925158319,0.77720207253886,0.770142180094787,0.781297016048144,0.78353261653695,0.787631271878646,0.766666666666667,0.767857142857143,0.7875,0.776006711409396,0.78563422892435,0.771456241815801,0.774336283185841,0.760824742268041,0.76641700809868,0.767150760719225,0.763123034825143,0.757912244270112,0.761217948717949,0.764290301862556,0.764119601328904,0.776045357902197,0.769230769230769,0.77482605945604,0.794511805998724,0.796687081625034,0.78318219291014,0.77720207253886,0.77720207253886,0.785714285714286,0.824931255728689,0.802310654685494,0.821287779237845,0.794990850950752,0.805860805860806,0.802364864864865,0.785714285714286,0.793348906500253,0.840336134453782,0.902013422818792,0.844782842873231,0.840336134453782,0.866553196278904,0.856070941336971,0.842696629213483,0.826419910657307,0.844099378881988
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",10,,,,,,0.677139761646804,0.69135101010101,0.693813131313131,0.580431177446103,0.631753948462178,0.673231343452908,0.647613552282347,0.656096227446692,0.647482014388489,0.691411935953421,0.680272108843537,0.704787234042553,0.704787234042553,0.704072370276368,0.708314440520846,0.715859382653474,0.681818181818182,0.661688378825476,0.660804020100503,0.670912431673807,0.679449506749546,0.690253750065332,0.710504549214227,0.713007832221009,0.734451817790033,0.729483282674772,0.725714285714286,0.69856225572306,0.706638115631692,0.714285714285714,0.732722731057452,0.736625514403292,0.749437359339835,0.727272727272727,0.717905405405405,0.731331793687452,0.737037037037037,0.720461095100865,0.723529411764706,0.735940441359915,0.724368499257058,0.721826517436474,0.728155339805825,0.720347648261759,0.719473576245545,0.725472227726042,0.74239417989418,0.75,0.765980306536177,0.757575757575758,0.749427730542839,0.75,0.766438941076003,0.764420448332422,0.766438941076003,0.750571521881124,0.773552290406223,0.771749084249084,0.796943231441048,0.801789401238816,0.788177339901478,0.797413793103448,0.792632779930273,0.793216630196937,0.767377838953889,0.788643533123028,0.783706761006289,0.810185185185185,0.818930041152263,0.813636363636364,0.818930041152263,0.847457627118644
